No,Nama,Rating,Comments,Link
1,ROBOT Power Bank RT180 10000mAh Dual Input Port Type C & Micro USB,1,"Bener bener ga berfungsi ccd bgt, gada qc nya sama sekali main kirim aja",https://shopee.co.id/ROBOT-Power-Bank-RT180-10000mAh-Dual-Input-Port-Type-C-Micro-USB-Garansi-Original-Resmi-i.20355266.7652475835?sp_atk=95d4180e-6345-482a-87b2-c73d70c8177c&xptdk=95d4180e-6345-482a-87b2-c73d70c8177c
2,ROBOT Power Bank RT180 10000mAh Dual Input Port Type C & Micro USB,1,Minta USB tipe c malah di kirim micro sungguh mengecewakan,https://shopee.co.id/ROBOT-Power-Bank-RT180-10000mAh-Dual-Input-Port-Type-C-Micro-USB-Garansi-Original-Resmi-i.20355266.7652475835?sp_atk=95d4180e-6345-482a-87b2-c73d70c8177c&xptdk=95d4180e-6345-482a-87b2-c73d70c8177c
3,ROBOT Power Bank RT180 10000mAh Dual Input Port Type C & Micro USB,1,"belom ada sebulan barang error, masih 2 bar tibatiba udah gabisa buat charger. ditanya klaim garansi gimana gadirespon, udah di chat penjualnya dikasi jeda buat nanggepin responnya tetep gaada tanggepan. mungkin karna udah banyak yg beli jadi gamasalah ya masalah 1 orang doang.",https://shopee.co.id/ROBOT-Power-Bank-RT180-10000mAh-Dual-Input-Port-Type-C-Micro-USB-Garansi-Original-Resmi-i.20355266.7652475835?sp_atk=95d4180e-6345-482a-87b2-c73d70c8177c&xptdk=95d4180e-6345-482a-87b2-c73d70c8177c
4,UNEED Powerbank 10000mAh Built in Cable Fast Charging 2.1A - UPB234,1,katanya 10.000mah. Masa cas iphone 11 cuma bisa 1x cas ?! barang jelek jgn di jual.,https://shopee.co.id/UNEED-Powerbank-10000mAh-Built-in-Cable-Fast-Charging-2.1A-UPB234-i.18856832.9418436523?sp_atk=14f1c394-c5d5-439f-878e-7d27778ab8cb&xptdk=14f1c394-c5d5-439f-878e-7d27778ab8cb
5,UNEED Powerbank 10000mAh Built in Cable Fast Charging 2.1A - UPB234,1,sama sekali tidak bisa dipakai. Sama aja dengan membeli barang rusak. Tidak bs dipakai untuk mengecas. Kecewa banget,https://shopee.co.id/UNEED-Powerbank-10000mAh-Built-in-Cable-Fast-Charging-2.1A-UPB234-i.18856832.9418436523?sp_atk=14f1c394-c5d5-439f-878e-7d27778ab8cb&xptdk=14f1c394-c5d5-439f-878e-7d27778ab8cb
6,Powerbank MOFIT M18 10.000mAh LCD + Fast Charge Real Capacity,1,"Kirain fast charging type c, ternyata type c ny gbsa dipake Penipuan yg baik🙃",https://shopee.co.id/Powerbank-MOFIT-M18-10.000mAh-LCD-Fast-Charge-Real-Capacity-i.184350063.6431370324?sp_atk=35c30058-5db8-4efb-ac10-6b5abb317a23&xptdk=35c30058-5db8-4efb-ac10-6b5abb317a23
7,Powerbank MOFIT M18 10.000mAh LCD + Fast Charge Real Capacity,1,"Sayang kabel datanya rusak/gak berfungsi, semoga lain kali dicek lagi sebelum dikirim,, walaupun gak terlalu jd masalah tetap aja harus pake kabel sendiri",https://shopee.co.id/Powerbank-MOFIT-M18-10.000mAh-LCD-Fast-Charge-Real-Capacity-i.184350063.6431370324?sp_atk=35c30058-5db8-4efb-ac10-6b5abb317a23&xptdk=35c30058-5db8-4efb-ac10-6b5abb317a24 
8,Powerbank MOFIT M18 10.000mAh LCD + Fast Charge Real Capacity,1,Yg dibutuhin type C biar fast charger eh ga berfungsi samasekali nyesel sih 100rb ngelayang type usb bisa ngecas namun ko tbtb suka off sndri ga paham,https://shopee.co.id/Powerbank-MOFIT-M18-10.000mAh-LCD-Fast-Charge-Real-Capacity-i.184350063.6431370324?sp_atk=35c30058-5db8-4efb-ac10-6b5abb317a23&xptdk=35c30058-5db8-4efb-ac10-6b5abb317a25 
9,Powerbank Baseus 10000mAh 20W / 15W Bipow Digital Display - PPDML-L,1,baru beli dan baru di pake sekali langsung rusak dan enggak bisaa buat ngecharger,https://shopee.co.id/Powerbank-Baseus-10000mAh-20W-15W-Bipow-Digital-Display-PPDML-L-i.272171531.16864874147?sp_atk=e318d814-481b-4909-b223-852b9641f73b&xptdk=e318d814-481b-4909-b223-852b9641f73b
10,SNIPER Powerbank 10000 mAh Powershoot S412201 V2.0,1,kayaknya kapasitas tidak Real 10.000mah. karena bobotnya sangat enteng dan setelah saya buat nge-charge HP yg 4000mah tidak bisa terisi full sudah habis. sangat mengecewakan.,https://shopee.co.id/SNIPER-Powerbank-10000-mAh-Powershoot-S412201-V2.0-i.70628431.6878631960?sp_atk=c29d0135-d5a0-4748-9a23-fdee90cd2581&xptdk=c29d0135-d5a0-4748-9a23-fdee90cd2581
11,SNIPER Powerbank 10000 mAh Powershoot S412201 V2.0,1,Brg lecet.. seperti sudah dipakai.. gak tau bekas atau gak.. tp body powerbank nya lecet2,https://shopee.co.id/SNIPER-Powerbank-10000-mAh-Powershoot-S412201-V2.0-i.70628431.6878631960?sp_atk=c29d0135-d5a0-4748-9a23-fdee90cd2581&xptdk=c29d0135-d5a0-4748-9a23-fdee90cd2581
12,PowerBank VIVAN 10000mah VPB-X10 20W 3 Output Dual Input Port Type C & Micro USB Original Fast Charging Quick Charging,1,"Kapasitas 10.000 mah ,di buat ngecas 1x baterai 5000 mah belum penuh udah mau habis, Kualitas tidak sesuai dengan kenyataan, Buruk sekali kualitasnya",https://shopee.co.id/PowerBank-VIVAN-10000mah-VPB-X10-20W-3-Output-Dual-Input-Port-Type-C-Micro-USB-Original-Fast-Charging-Quick-Charging-PD-3.0-QC-3.0-Real-Capacity-LED-Indicator-Garansi-Resmi-1-Tahun-i.11722931.3294408215?sp_atk=4da4ee0e-e90c-4d22-a2b9-9128d4a089dd&xptdk=4da4ee0e-e90c-4d22-a2b9-9128d4a089dd
13,PowerBank VIVAN 10000mah VPB-X10 20W 3 Output Dual Input Port Type C & Micro USB Original Fast Charging Quick Charging,1,"Baru dipakai 1x langsung seperti ini, katanya barang original store... Sy klaim garansi, sy kirim balik barangnya ke mereka katanya 14 hari kerja, sampai detik ini blm ada kejelasan, percuma kalian berikan garansi klo begitu.... Beli power bank 10000mah seharga 170rb, official store, barang yg dikirim abal2 dan klaim garansi sampai saat ini tdak jelas.",https://shopee.co.id/PowerBank-VIVAN-10000mah-VPB-X10-20W-3-Output-Dual-Input-Port-Type-C-Micro-USB-Original-Fast-Charging-Quick-Charging-PD-3.0-QC-3.0-Real-Capacity-LED-Indicator-Garansi-Resmi-1-Tahun-i.11722931.3294408215?sp_atk=4da4ee0e-e90c-4d22-a2b9-9128d4a089dd&xptdk=4da4ee0e-e90c-4d22-a2b9-9128d4a089dd
14,PowerBank VIVAN 10000mah VPB-X10 20W 3 Output Dual Input Port Type C & Micro USB Original Fast Charging Quick Charging,1,Pesan power bank yang tipe apa malah di kirim type lain. Lain x kalo mau ngirim barang mohon di cek dahulu. Pesanan saya tidak sesuai dengan yang saya terima. Alasan tidak mau ajukan kembalikan karena ribet banget harus ke kurir lagi.,https://shopee.co.id/PowerBank-VIVAN-10000mah-VPB-X10-20W-3-Output-Dual-Input-Port-Type-C-Micro-USB-Original-Fast-Charging-Quick-Charging-PD-3.0-QC-3.0-Real-Capacity-LED-Indicator-Garansi-Resmi-1-Tahun-i.11722931.3294408215?sp_atk=4da4ee0e-e90c-4d22-a2b9-9128d4a089dd&xptdk=4da4ee0e-e90c-4d22-a2b9-9128d4a089dd
15,PowerBank VIVAN 10000mah VPB-X10 20W 3 Output Dual Input Port Type C & Micro USB Original Fast Charging Quick Charging,1,"Cuma bisa mengisi 50% iPhone 7 Plus dari 2% dan langsung habis isinya, Terimakasih.",https://shopee.co.id/PowerBank-VIVAN-10000mah-VPB-X10-20W-3-Output-Dual-Input-Port-Type-C-Micro-USB-Original-Fast-Charging-Quick-Charging-PD-3.0-QC-3.0-Real-Capacity-LED-Indicator-Garansi-Resmi-1-Tahun-i.11722931.3294408215?sp_atk=4da4ee0e-e90c-4d22-a2b9-9128d4a089dd&xptdk=4da4ee0e-e90c-4d22-a2b9-9128d4a089dd
16,ROBOT Power Bank RT180 10000mAh Dual Input Port Type C & Micro USB,2,Barang sangat bgus... Proses pengiriman cpt,https://shopee.co.id/ROBOT-Power-Bank-RT180-10000mAh-Dual-Input-Port-Type-C-Micro-USB-Garansi-Original-Resmi-i.20355266.7652475835?sp_atk=95d4180e-6345-482a-87b2-c73d70c8177c&xptdk=95d4180e-6345-482a-87b2-c73d70c8177c
17,ROBOT Power Bank RT180 10000mAh Dual Input Port Type C & Micro USB,2,"ga bisa charge ke i phone , ga bs msk chargenya.. lampu idup tapi ga bs masuk .. pertama kali beli disini …😩biasa beli tk lain",https://shopee.co.id/ROBOT-Power-Bank-RT180-10000mAh-Dual-Input-Port-Type-C-Micro-USB-Garansi-Original-Resmi-i.20355266.7652475835?sp_atk=95d4180e-6345-482a-87b2-c73d70c8177c&xptdk=95d4180e-6345-482a-87b2-c73d70c8177c
18,ROBOT Power Bank RT180 10000mAh Dual Input Port Type C & Micro USB,2,pakai bentar tadi pagi udah habis setengah . bocor?,https://shopee.co.id/ROBOT-Power-Bank-RT180-10000mAh-Dual-Input-Port-Type-C-Micro-USB-Garansi-Original-Resmi-i.20355266.7652475835?sp_atk=95d4180e-6345-482a-87b2-c73d70c8177c&xptdk=95d4180e-6345-482a-87b2-c73d70c8177c
19,ROBOT Power Bank RT180 10000mAh Dual Input Port Type C & Micro USB,2,"USB tipe C nya ga bisa connect , Kalau USB micronya normal Hanya untuk 1x pakai powerbank sudah habis",https://shopee.co.id/ROBOT-Power-Bank-RT180-10000mAh-Dual-Input-Port-Type-C-Micro-USB-Garansi-Original-Resmi-i.20355266.7652475835?sp_atk=95d4180e-6345-482a-87b2-c73d70c8177c&xptdk=95d4180e-6345-482a-87b2-c73d70c8177c
20,ROBOT Power Bank RT180 10000mAh Dual Input Port Type C & Micro USB,2,Sayang lama pengiriman barang nya kualitas barang ok mantap di pengtran saja lama,https://shopee.co.id/ROBOT-Power-Bank-RT180-10000mAh-Dual-Input-Port-Type-C-Micro-USB-Garansi-Original-Resmi-i.20355266.7652475835?sp_atk=95d4180e-6345-482a-87b2-c73d70c8177c&xptdk=95d4180e-6345-482a-87b2-c73d70c8177c
21,ROBOT Power Bank RT180 10000mAh Dual Input Port Type C & Micro USB,2,"Request ganti warna hijau, penjual confirm oke. Yg dikirim tetap ungu. Lain kali lebih teliti ya. Karna kalau engga bisa tuker, lebih baik saya cancel dr awal ganti warna dan pesan lg. Daripada sudah ok in, pas dikirim ga sesuai.",https://shopee.co.id/ROBOT-Power-Bank-RT180-10000mAh-Dual-Input-Port-Type-C-Micro-USB-Garansi-Original-Resmi-i.20355266.7652475835?sp_atk=95d4180e-6345-482a-87b2-c73d70c8177c&xptdk=95d4180e-6345-482a-87b2-c73d70c8177c
22,Powerbank 10000mAh LCD Display Power Bank Fast Charging Dual Inputs Outputs Batteries Real Capacity Gadgets,2,"Kecewa sama produk dan layanan after purchased! Sebelum beli chat ramah sekali, setelah beli dan beri penilaian lalu 2x bertanya ga dijawab. Padahal saya bertanya perihal pemakaian dan garansi.",https://shopee.co.id/Powerbank-10000mAh-LCD-Display-Power-Bank-Fast-Charging-Dual-Inputs-Outputs-Batteries-Real-Capacity-Gadgets-i.227057943.12135864924?sp_atk=d7c83660-5582-4399-b251-8f129d361dc8&xptdk=d7c83660-5582-4399-b251-8f129d361dc8
23,Powerbank 10000mAh LCD Display Power Bank Fast Charging Dual Inputs Outputs Batteries Real Capacity Gadgets,2,"baru 3x charge hp pakai powerbank ini, fungsinya langsung menurun.",https://shopee.co.id/Powerbank-10000mAh-LCD-Display-Power-Bank-Fast-Charging-Dual-Inputs-Outputs-Batteries-Real-Capacity-Gadgets-i.227057943.12135864924?sp_atk=d7c83660-5582-4399-b251-8f129d361dc8&xptdk=d7c83660-5582-4399-b251-8f129d361dc8
24,Powerbank 10000mAh LCD Display Power Bank Fast Charging Dual Inputs Outputs Batteries Real Capacity Gadgets,2,Power bank yang dtg udh rusak gk bisa hidup gk bisa di cas dan gk bisa dpake 😢,https://shopee.co.id/Powerbank-10000mAh-LCD-Display-Power-Bank-Fast-Charging-Dual-Inputs-Outputs-Batteries-Real-Capacity-Gadgets-i.227057943.12135864924?sp_atk=d7c83660-5582-4399-b251-8f129d361dc8&xptdk=d7c83660-5582-4399-b251-8f129d361dc8
25,Powerbank 10000mAh LCD Display Power Bank Fast Charging Dual Inputs Outputs Batteries Real Capacity Gadgets,2,"Maaf kualitasnya sangat kurang, saya pakai untuk charge hp dengan kondisi 15%, udah setangah jam malah turun jadi 11%",https://shopee.co.id/Powerbank-10000mAh-LCD-Display-Power-Bank-Fast-Charging-Dual-Inputs-Outputs-Batteries-Real-Capacity-Gadgets-i.227057943.12135864924?sp_atk=d7c83660-5582-4399-b251-8f129d361dc8&xptdk=d7c83660-5582-4399-b251-8f129d361dc8
26,Powerbank 10000mAh LCD Display Power Bank Fast Charging Dual Inputs Outputs Batteries Real Capacity Gadgets,2,Yg datang gk sesuai type,https://shopee.co.id/Powerbank-10000mAh-LCD-Display-Power-Bank-Fast-Charging-Dual-Inputs-Outputs-Batteries-Real-Capacity-Gadgets-i.227057943.12135864924?sp_atk=d7c83660-5582-4399-b251-8f129d361dc8&xptdk=d7c83660-5582-4399-b251-8f129d361dc8
27,Powerbank 10000mAh LCD Display Power Bank Fast Charging Dual Inputs Outputs Batteries Real Capacity Gadgets,2,Kondisi barang saat ini tdak bisa digunakan Bisa ngecharge tp kenapa tidak bisa mengalirkan listrik keluar ya,https://shopee.co.id/Powerbank-10000mAh-LCD-Display-Power-Bank-Fast-Charging-Dual-Inputs-Outputs-Batteries-Real-Capacity-Gadgets-i.227057943.12135864924?sp_atk=d7c83660-5582-4399-b251-8f129d361dc8&xptdk=d7c83660-5582-4399-b251-8f129d361dc8
28,Powerbank 10000mAh LCD Display Power Bank Fast Charging Dual Inputs Outputs Batteries Real Capacity Gadgets,2,Paking nya kurang aman terus barang nyampe di tangan daya udah pada robek robek kemasan nya juga penyok tolong di perbaiki lagi pakingan nya .untuk isi nya si jos lah,https://shopee.co.id/Powerbank-10000mAh-LCD-Display-Power-Bank-Fast-Charging-Dual-Inputs-Outputs-Batteries-Real-Capacity-Gadgets-i.227057943.12135864924?sp_atk=d7c83660-5582-4399-b251-8f129d361dc8&xptdk=d7c83660-5582-4399-b251-8f129d361dc8
29,Powerbank 10000mAh LCD Display Power Bank Fast Charging Dual Inputs Outputs Batteries Real Capacity Gadgets,2,Powerbanknya ngga bisa dipake. Ngga berfungsi pas di colokin ke hp,https://shopee.co.id/Powerbank-10000mAh-LCD-Display-Power-Bank-Fast-Charging-Dual-Inputs-Outputs-Batteries-Real-Capacity-Gadgets-i.227057943.12135864924?sp_atk=d7c83660-5582-4399-b251-8f129d361dc8&xptdk=d7c83660-5582-4399-b251-8f129d361dc8
30,Powerbank 10000mAh LCD Display Power Bank Fast Charging Dual Inputs Outputs Batteries Real Capacity Gadgets,2,yang dipesan yg ada gambarnya tapi yang datang yang polos,https://shopee.co.id/Powerbank-10000mAh-LCD-Display-Power-Bank-Fast-Charging-Dual-Inputs-Outputs-Batteries-Real-Capacity-Gadgets-i.227057943.12135864924?sp_atk=d7c83660-5582-4399-b251-8f129d361dc8&xptdk=d7c83660-5582-4399-b251-8f129d361dc8
31,USAMS PB56 Power Bank Lanyard 10000mAh Dual USB,2,"Warna sih lucu. Murah juga. Tapi belum juga seminggu, ngisi daya jadi LAMBAT bahkan GA NAMBAH"" didiemin SEMALEMAN PUN 😖 padahal udah pake kabel USB charger ori. Kabel USB bawaannya pun GA BERFUNGSI. SAYANG BANGET DUIT GUA 😭",https://shopee.co.id/USAMS-PB56-Power-Bank-Lanyard-10000mAh-Dual-USB-i.340364424.4067904681?sp_atk=df5a9987-7ba3-420f-b45e-055a9914eb63&xptdk=df5a9987-7ba3-420f-b45e-055a9914eb63
32,USAMS PB56 Power Bank Lanyard 10000mAh Dual USB,2,"Agak gelembung, pas coba di cas ngga ngangkat Mohon di bantu",https://shopee.co.id/USAMS-PB56-Power-Bank-Lanyard-10000mAh-Dual-USB-i.340364424.4067904681?sp_atk=df5a9987-7ba3-420f-b45e-055a9914eb63&xptdk=df5a9987-7ba3-420f-b45e-055a9914eb63
33,USAMS PB56 Power Bank Lanyard 10000mAh Dual USB,2,"msih bnyak yg msti di tingaktin, spt port type-c yg cm bsa buat input doang gk bsa buat output, trs blm trsmatkan fitur QC.PD 3.0 yg udh jd fitur stndar merk lain, masa buat isi J2prime dari 0-100% bth wktu smpe 3jam lbih, sdangkn aq pke TOPK buat isi M51 (7000mAh) dr 0-100% cm 1J 34M",https://shopee.co.id/USAMS-PB56-Power-Bank-Lanyard-10000mAh-Dual-USB-i.340364424.4067904681?sp_atk=df5a9987-7ba3-420f-b45e-055a9914eb63&xptdk=df5a9987-7ba3-420f-b45e-055a9914eb63
34,USAMS PB56 Power Bank Lanyard 10000mAh Dual USB,2,"Pas datang bagian dalem seperti ada yg lepas, pas di goyangin bunyi",https://shopee.co.id/USAMS-PB56-Power-Bank-Lanyard-10000mAh-Dual-USB-i.340364424.4067904681?sp_atk=df5a9987-7ba3-420f-b45e-055a9914eb63&xptdk=df5a9987-7ba3-420f-b45e-055a9914eb63
35,USAMS PB56 Power Bank Lanyard 10000mAh Dual USB,2,Batre cepet habis,https://shopee.co.id/USAMS-PB56-Power-Bank-Lanyard-10000mAh-Dual-USB-i.340364424.4067904681?sp_atk=df5a9987-7ba3-420f-b45e-055a9914eb63&xptdk=df5a9987-7ba3-420f-b45e-055a9914eb63
36,USAMS PB56 Power Bank Lanyard 10000mAh Dual USB,2,Jangan pake soppe expres. Lamban..nda jelas....barang masih di cb moga awet PBnya. Ya sepadan harga murah ya dikit murahan lah,https://shopee.co.id/USAMS-PB56-Power-Bank-Lanyard-10000mAh-Dual-USB-i.340364424.4067904681?sp_atk=df5a9987-7ba3-420f-b45e-055a9914eb63&xptdk=df5a9987-7ba3-420f-b45e-055a9914eb63
37,USAMS PB56 Power Bank Lanyard 10000mAh Dual USB,2,"Barang nya ok2 saja, tapi pengiriman nya hampir 2 Minggu gan...",https://shopee.co.id/USAMS-PB56-Power-Bank-Lanyard-10000mAh-Dual-USB-i.340364424.4067904681?sp_atk=df5a9987-7ba3-420f-b45e-055a9914eb63&xptdk=df5a9987-7ba3-420f-b45e-055a9914eb63
38,USAMS PB56 Power Bank Lanyard 10000mAh Dual USB,2,Ga semenarik di gambar sih. Ya Kualitasnya sesuai dengan harga,https://shopee.co.id/USAMS-PB56-Power-Bank-Lanyard-10000mAh-Dual-USB-i.340364424.4067904681?sp_atk=df5a9987-7ba3-420f-b45e-055a9914eb63&xptdk=df5a9987-7ba3-420f-b45e-055a9914eb63
39,USAMS PB56 Power Bank Lanyard 10000mAh Dual USB,2,D sruh minta knp power bank yg dijual lama sekali gk penuh2 malah sruh tanya k google lucuuu,https://shopee.co.id/USAMS-PB56-Power-Bank-Lanyard-10000mAh-Dual-USB-i.340364424.4067904681?sp_atk=df5a9987-7ba3-420f-b45e-055a9914eb63&xptdk=df5a9987-7ba3-420f-b45e-055a9914eb63
40,UNEED Powerbank 10000mAh Built in Cable Fast Charging 2.1A - UPB234,2,"cepet ngisi cepet abisssss, kuliatasnya kurangg bangett",https://shopee.co.id/UNEED-Powerbank-10000mAh-Built-in-Cable-Fast-Charging-2.1A-UPB234-i.18856832.9418436523?sp_atk=14f1c394-c5d5-439f-878e-7d27778ab8cb&xptdk=14f1c394-c5d5-439f-878e-7d27778ab8cb
41,UNEED Powerbank 10000mAh Built in Cable Fast Charging 2.1A - UPB235,2,"Produk berfungsi dengan semestinya. Tapi mohon maaf seller, saya merasa kecewa karena produk tidak terkemas/tersegel layaknya produk baru. Terlihat banyak goresan dan produk terlihat kusam. Harapannya baik penjual maupun pembeli juga merasa senang dan diuntungkan. Semoga bisa lebih baik ke depannya. Mohon maaf atas penilaian jujur saya",https://shopee.co.id/UNEED-Powerbank-10000mAh-Built-in-Cable-Fast-Charging-2.1A-UPB234-i.18856832.9418436523?sp_atk=14f1c394-c5d5-439f-878e-7d27778ab8cb&xptdk=14f1c394-c5d5-439f-878e-7d27778ab8cb
42,UNEED Powerbank 10000mAh Built in Cable Fast Charging 2.1A - UPB236,2,Cmn mentok sampe 95% pas di cas Pb ny,https://shopee.co.id/UNEED-Powerbank-10000mAh-Built-in-Cable-Fast-Charging-2.1A-UPB234-i.18856832.9418436523?sp_atk=14f1c394-c5d5-439f-878e-7d27778ab8cb&xptdk=14f1c394-c5d5-439f-878e-7d27778ab8cb
43,UNEED Powerbank 10000mAh Built in Cable Fast Charging 2.1A - UPB237,2,"Agak unexpected mslh kualitas, untuk bentuk okeee ramping",https://shopee.co.id/UNEED-Powerbank-10000mAh-Built-in-Cable-Fast-Charging-2.1A-UPB234-i.18856832.9418436523?sp_atk=14f1c394-c5d5-439f-878e-7d27778ab8cb&xptdk=14f1c394-c5d5-439f-878e-7d27778ab8cb
44,UNEED Powerbank 10000mAh Built in Cable Fast Charging 2.1A - UPB238,2,Di desk nya MAH nya 10.000 tau nya pas dipake sekali blm smpe full udh abis,https://shopee.co.id/UNEED-Powerbank-10000mAh-Built-in-Cable-Fast-Charging-2.1A-UPB234-i.18856832.9418436523?sp_atk=14f1c394-c5d5-439f-878e-7d27778ab8cb&xptdk=14f1c394-c5d5-439f-878e-7d27778ab8cb
45,UNEED Powerbank 10000mAh Built in Cable Fast Charging 2.1A - UPB239,2,Masa barang dilempar padahal wlektronik harusnya pihak penjual ada striker jng dibanting,https://shopee.co.id/UNEED-Powerbank-10000mAh-Built-in-Cable-Fast-Charging-2.1A-UPB234-i.18856832.9418436523?sp_atk=14f1c394-c5d5-439f-878e-7d27778ab8cb&xptdk=14f1c394-c5d5-439f-878e-7d27778ab8cb
46,UNEED Powerbank 10000mAh Built in Cable Fast Charging 2.1A - UPB240,2,"Warnanya cantik, desainnya cantik, tp ga fungsi.",https://shopee.co.id/UNEED-Powerbank-10000mAh-Built-in-Cable-Fast-Charging-2.1A-UPB234-i.18856832.9418436523?sp_atk=14f1c394-c5d5-439f-878e-7d27778ab8cb&xptdk=14f1c394-c5d5-439f-878e-7d27778ab8cb
